ID,Journal Name,ISSNs,Q14,Q18
85da7746467b44418083394bee36b3d2,Balcanica,0350-7653,False,False
86587e1f32fb4ce6aadfc5d21ed56053,Glossos,1544-404X,False,False
8683772b2a8d4962bc7a28b5d5fd9e63,Tumor,1000-7431,False,False
8684cd4d37c54a12b3d1021a2f88e3aa,Pharma Utility,2319-5894,False,False
86aba05ac7314322aeba6ba229e5b3e3,Texas Heart Institute Journal,0730-2347,False,False
86bd6255bb064072adfd1d437db5ae11,E-Journal Philosophie der Psychologie,1813-7784,False,False
86cf06f3d81348a99a6fd78522a1d9bb,Revista de Derecho,"0716-9132, 0718-0950",False,False
86cf44a707f74074946739900e4e5667,Photonic Network Communications,"1387-974X, 1572-8188",False,False
871103ea7e714b84a6625f19ce7ea134,International Journal of Academic Research,"2075-4124, 2075-7107",False,False
8736ebb22bf54a53b7a42c7d57a87fbf,Journal of Academia and Industrial Research,2278-5213,False,False
8800f62187e84005a1598abcfbc314d5,Brazilian Journal of Biomotricity,1981-6324,False,False
883b4ee4d6d549e1ae5699e5a15dcd8a,Hermeneutische Blätter,1660-5403,False,False
8882fb9a802d4909ae80d4a916636a5d,Zeitschrift für Internationale Strafrechtsdogmatik,1863-6470,False,False
888cc1268e9949608d864cc44774b862,Acta Physiologica,"1748-1708, 1748-1716",False,False
88d7ecca94fa4e428dcc80f08dda4cc9,Mediterranean Journal of Educational Studies,1024-5375,False,False
890a50ef32b4472f9e281672dac72f43,Current Research in Social Psychology,1088-7423,False,False
8938ca59f81f441eb2a1bd10756e2712,Revista Eletrônica de Farmácia,1808-0804,False,False
89393e393e6642adb8b31d7e30aaa4be,Manuscrits : Revista d'Història Moderna,"2014-6000, 0213-2397",False,False
894b07d4986549e8ac33dbad2664bb17,Philosophers' Imprint,1533-628X,False,False
8953813a32464067bbb9b7ac9b880013,Open Conservation Biology Journal,1874-8392,False,False
89938f210e26475fbfa7de4810dcf147,International Journal of Intelligence Science ,"2163-0356, 2163-0283",False,False
8997664ba6e54daca8bed988dd7fad1f,Historical Kan Periodical,2090-0449,False,False
8a340a882692413eab1c045f97e60beb,Diversities,2079-6595,False,False
8a40ac0725994316bc9cb9dd80b50904,"Signes, Discours et Société",1308-8378,False,False
8a480b3e36ab4b0481333d12272a8970,Pediatric Radiology,"1432-1998, 0301-0449",False,False
8a933eb2afea4e54aec79dc4660ba2ba,The Internet Journal of Medical Education,2155-6725,False,False
8ab99edbf07e459db9b91840ccc9109d,MARS : the International Journal of Mars Science and Exploration,1548-1921,False,False
8abcab55ec944597b93a259091e31292,Annali di Stomatologia ,"1971-1441, 1824-0852",False,False
8abf47af5b0d46d3b7e92adb3b343ce9,Arquivos Internacionais de Otorrinolaringologia,"1809-4872, 1809-4856",False,False
8ac4b10bbc404f7480a06bed6659131a,JOURNAL OF PEPTIDE RESEARCH,"1747-0277, 1747-0285",False,False
8ad18f38a0c749708459955ee5a9dcef,"The Internet Journal of Pain, Symptom Control and Palliative Care",1528-8277,False,False
8ad85592cef04c2caf7c3de0ef64aedc,Global Veterinaria,"1999-8163, 1992-6197",False,False
8ad93c6bdc734eb58eb6d963162b4618,Proceedings of the Institution of Mechanical Engineers. Part A,0957-6509,False,False
8adb9ef3866041299c8981941cf05776,"Future of Food : Journal on Food, Agriculture and Society",2197-411X,False,False
8ae1fe4d8503476296dbf27cd4efd882,Bulletin of the National Technical University «KhPI» : Series of «Information and Modeling»,2079-0031,False,False
8afcfb02ea6a47fc8328511160e629bc,Journal of Forest Products and Industries,"2325-453X, 2325-4513",False,False
8b030ae142634b83b459a4b615b9a27b,Rostocker Mathematisches Kolloquium,0138-3248,False,False
8b1dc6e0180c4eeb80e2e03b0aea28e4,International Journal of Computer Applications in Engineering Sciences,2231-4946,False,False
8b201b665a154d31aabdc7d385cb046c,Sadhana,0256-2499,False,False
8b22faec04a947a4a23dd18faffa5cd0,International Journal of Scientific & Technology Research,2277-8616,False,False
8bb79be08d6d4207bc8c8dd2928cbd70,Research in Pharmaceutical Sciences,"1735-5362, 1735-9414",False,False
8bb97a2d649b40cd84aaba0578d9ac76,Pedagogika.sk,1338-0982,False,False
8bc33c8631f14ae29a4f033773638d7e,Journal of Environmental Biology,0254-8704,False,False
8c29382cbf974a8490fba03f8ba64245,Open Cardiovascular and Thoracic Surgery Journal,1876-5335,False,False
8c480ea40e3444c89bdd51658b6ec332,Journal of School of Public Health and Institute of Public Health Research,"1735-7586, 1735-7543",False,False
8c6962b0ae5b449bbd3d1f973b273b42,International Journal of Research in Pharmacy and Chemistry,2231-2781,False,False
8c76f65887da4a7f9e733f0bf1476a90,Revista HMiC,1696-4403,False,False
8c850912d4cc483dbb2874f60d90211a,Journal of Biochemical Technology,0974-2328,False,False
8ca120e829664b1398953cf1a0da83bb,International Journal of ACM Jordan,"2078-7952, 2078-7960",False,False
8cb3912a32b84815bf32ed2d64518d1c,Family Medicine,0742-3225,False,False
8ccb5a5661d14c7da21f306ea8329595,The Electronic Journal of Combinatorics,1077-8926,False,False
8cdbc8f86e7649b09c3df85012efba6d,Phytothérapie ,"1624-8597, 1765-2847",False,False
8cf7c1943a8b45e1853447c1eb1c4d4e,Zbornik za Jezike i Književnosti Filozofskog Fakulteta u Novom Sadu,2217-8546,False,False
8d02d89db28a4bb0ae46be37bc286dde,Espacio Abierto,1315-0006,False,False
8d309aa358a04cceb1d64e8ea387f777,Journal of lipid research,"0022-2275, 1539-7262",False,False
8d6ff8fc754b4bf5b1d0236aa291ba5b,Electronic Journal of Business Ethics and Organization Studies,1239-2685,False,False
8d79e2eb51e440d0a0932de75337c719,Anthropological Notebooks,1408-032X,False,False
8d7bdc5200a24aeda907ade849759589,Nurture,"1994-1633, 1994-1625",False,False
8d957fce77c349d08ccb47409c221a36,Sul Ponticello,1697-6886,False,False
8da6a6301bb843eaba0b02f0d133f6a2,"International Journal of e-Education, e-Business, e-Management and e-Learning",2010-3654,False,False
8dc1ceac543d4f99bea4ff4a2de4312a,Verniana : Jules Verne Studies/Études Jules Verne,1565-8872,False,False
8dcaf81ceac24603ad1601c80fcffa69,Other Voices : The e-Journal of Cultural Criticism,1094-2254,False,False
8dd244d52e3d4c5b8cc47d5a324ea788,JBC Papers in Press,"0021-9258, 1083-351X",False,False
8de59997a6824eb39bb7e3c40899768a,Zbornik Radova Ekonomskog Fakulteta u Istočnom Sarajevu,1840-3557,False,False
8e2cbd04ac6a4ecd83b8aacb53bb49ca,Journal of Business and Media Psychology,2191-5814,False,False
8e482a7343ff4a42965c44f2d3e187be,Pravara Medical Review,"0975-0533, 0976-0164",False,False
8e4cb57976154c59ba35244c12ef90d1,International Journal of Medicine and Biosciences ,2319-2739,False,False
8e5c8764f46e46f48c6689757ce25e24,Electronic Journal of Plant Breeding,0975-928X,False,False
8e648bf426fa42839a50a0cf51d561f6,European Neurological Journal,2041-8000,False,False
8ea42a7fdcf1463587ef297b0ca023a6,Palinsesti : Contemporary Italian Art On-line Journal,2279-7882,False,False
8ed540852b1f42ad8f36a913d83c2f95,Revista Vitas : Visões Transdisciplinares sobre Ambiente e Sociedade,2238-1627,False,False
8ed9662a6ab34cbabe768ee5baa4be2a,Lambda Nordica,"2001-7286, 1100-2573",False,False
8ee8d275dfe2443397bf9957ec62441d,Adaptive Behavior,1059-7123,False,False
8ef6e41e83a1431f9d18aacb00752aea,Advances in Materials Physics and Chemistry,"2162-531X, 2162-5328",False,False
8f208f35ed624fb59cf598555b088df0,Journal of the Brazilian Chemical Society,"1678-4790, 0103-5053",False,False
8f40f42b81484a9a94ac3ecb690ba085,Sesión no Numerada : Revista de Letras y Ficción Audiovisual,2173-5123,False,False
8f6fafb98c524b51b6490b6519c59392,Poíesis Pedagógica,2178-4442,False,False
8f78444a091c402d93dd7188388bb5c0,McGill Journal of Medicine,1201-026X,False,False
8f9a1d0205674a5ea361b4e435744ce9,Advanced Studies in Medical Sciences ,1314-7684,False,False
8fb0d1bdc88e4434ae66a30f884937b4,British Journal of Learning Disabilities,"1468-3156, 1354-4187",False,False
8fc437c2d12d4a04bceaeba29ed3926b,Papers of Surrealism,1750-1954,False,False
8fc483315e73443ab8b62ab9b5889028,Agrarian,0000-0000,False,False
8fca0dde94eb47fc968b07f748d1b140,Revista Nacional de Administración,"1659-4908, 1659-4932",False,False
8fcc7ab4912a42caaa8d4f54ba9c7a18,Medica Innovatica,"2320-7582, 2278-7526",False,False
8fd77698b84f4cada77b89bde97df229,International Journal of Advances in Pharmaceutical Research,2230-7583,False,False
903ea50733a843a3b79dd334bada842a,LeaderLab Quarterly,2153-2443,False,False
90855119e9cc4c949c111fb2d5688ef1,Northwestern University Journal of International Human Rights,1549-828X,False,False
90894580b2af495e9c1f816be3393b41,Operative Orthopädie und Traumatologie ,"0934-6694, 1439-0981",False,False
90bc55876854457f88ce3ab41728a26a,RESEARCH TRENDS IN HUMANITIES Education & Philosophy,2284-0184,False,False
912f56250c2d4a78ba133225a058e81b,Reconect,2066-2556,False,False
914b2d1e782445f987f3b30a016afa80,"Journal of Public Administration, Finance and Law",XXXX-XXXX,False,False
9160d18f80884ff9992a8e7e4980d5fa,Asian Economic and Financial Review ,"2222-6737, 2305-2147",False,False
917cbbe1fb6347e786edd829e70f4e93,Irish Migration Studies in Latin America,1661-6065,False,False
919a28c86f0c4d73b62c9f34c22418b3,Revista Iberoamericana de Psicología y Salud,"2171-2069, 1989-9246",False,False
919e4749480a4402a7c76b396b7f5bc4,Egyptian Journal of Archaeological and Restoration Studies,"2090-4932, 2090-4940",False,False
91f55fd5414a41b194dc4891bc724b46,ChrystEngComm,1499-8033,False,False
9204325339dc4b28958d359160c8e750,Journal of Surgical Academia,2231-7481,False,False
921d1b22af004a2db5d09239c02055a8,Rendiconti del Circolo Matematico di Palermo,"1973-4409, 0009-725X",False,False
9230f37ff13b44c3a419206dffee1e67,Revista de la Ciencia del Suelo y Nutrición Vegetal,"0718-2791, 0717-635X",False,False
923e40321819403ea020b39daea14228,Biomedical Informatics Insights,XXXX-XXXX,False,False
9249c2bec9144e96a25130c08420d22c,Sovremennye Tehnologii v Medicine,2076-4243,False,False
9275061dddde40b59641b6f5d00270c5,Sex Roles,"0360-0025, 1573-2762",False,False
9288a9a5151d43de8f78dfe0b8282cf8,Carte Romanze,2282-7447,False,False
928e7184fa9049c3862d526a4084718a,"Annals of Dunarea de Jos University of Galati, Fascicle XVII, Medicine",1583-2074,False,False
92a00d2cfb49470796880a1f3d0a9e86,Journal of Medical Radiation Sciences,"2051-3909, 2051-3895",False,False
92e5831c739d4feeb4470b94381918f6,Multimedia Systems,"0942-4962, 1432-1882",False,False
92ec524fd72f499d9c67f961e3042c19,Entelequia : Revista Interdisciplinar,1885-6985,False,False
930c0ad4399e4e2c8cb0f406206d403e,ICTACT Journal on Communication Technology,"0976-0091, 2229-6948",False,False
935c68e55ce84f8bb0f759c4502e9954,SA Orthopaedic Journal ,1681-150X,False,False
938287cf721743efbded7cc9b924dba9,Skin Pharmacology and Physiology,1660-5527,False,False
93a3316dcebf48c3afa5c5bb8a5bd79c,International Journal of Universal Computer Sciences,"1737-9296, 1737-930X",False,False
93cd7979be084e62a20a6d29b23ac6e3,Urban Library Journal,"1944-9674, 1944-9682",False,False
93d9dcdae4184df6bf867a4aca2fd08f,Open Gastroenterology Journal,1874-2599,False,False
9414d3c240b842f3a3992d5ea6353586,Journal of Materials: Design and Applications,1464-4207,False,False
941e60f238394c80bd827a61fa236559,Injury Prevention,"1475-5785, 1353-8047",False,False
941f7c826e0745bc8067f35faaccfd53,Open Journal of Metal  ,"2164-277X, 2164-2761",False,False
94657f52f32149efa6ca26950cebeaa2,World Journal of Gastrointestinal Oncology,1948-5204,False,False
9482f65a54a1427281c58bdec32f2f5f,Revista de Matemática Teoría y Aplicaciones,1409-2433,False,False
9491939459cf49e5981ee33e2756d97b,Azarian Journal of Agriculture,2383-4420,False,True
949d50a1d2b84cd2b5e40c178ccbd82f,Revista Razão Contábil & Finanças,"2236-0700, 2237-4566",False,False
94ab819c517b445684ec5ed6abf383e9,Best Practice Onkologie,"1862-8559, 0946-4565",False,False
94c1bdfefe4544e580c3f95c4184e303,Cleveland Clinic Journal of Medicine,"0891-1150, 1939-2869",False,False
94c7f8af24324663b3be00214726f942,Journal of Radiotherapy,"2314-8349, 2356-7600",False,False
951384dc15a9498899b16a66fdc23a2f,"Espacio, Tiempo y Educación",2340-7263,False,False
955d7f6c497b474789746f81f4d80757,Clinical Audit,1179-2760,False,False
956087240d3243e8a6160db4cc3561ba,Theranostics,XXXX-XXXX,False,False
956bb8b6190a42b4b306f99c65f4aa41,Journal of Endocrinology and Metabolism,"1923-2861, 1923-287X",False,False
9580de72d8424ae983da34fad7c20e3a,International journal of food sciences and nutrition.,"1465-3478, 0963-7486",False,False
958e35cf17774d7799bffd75769c5182,Revue Historique des Armées,"1965-0779, 0035-3299",False,False
95b6570badeb406ca25846577837f3da,RED : Revista de Educación a Distancia,1578-7680,False,False
95d94962dd2541e0a5eb77bd2a4e71ed,Journal of the European Association for Studies of Australia,2013-6897,False,False
95e4fae82a2442b6bc23fb683b0ef46c,Australian Journal of Educational & Developmental Psychology,1446-5442,False,False
963cf17c851a4b4482c6a711679fff6f,The Industrial Geographer,1540-1669,False,False
965eef8a427e4aa58af997bec274b653,Review of Network Economics,1446-9022,False,False
96983da1ba1d44c7aabe0a4d0a9b89a6,"GEPROS: Gestão da Produção, Operações e Sistemas",1984-2430,False,False
96989b4a87da4c8c8ed8a7e2f4b4b91d,Revista Chilena de Derecho : Publicado por la Facultad de Derecho Universidad Católica de Chile,"0718-3437, 0716-0747",False,False
96cb9e2c9d764621a5f55dbe632e13b8,Bangladesh Veterinarian,"1012-5949, 2224-7289",False,False
970ee09fc91e484a9167a4b71438d118,Journal of Gastrointestinal Oncology ,"2219-679X, 2078-6891",False,False
971f9180e06a473dbb6b40459e12fa92,Kōtuitui : New Zealand Journal of Social Sciences Online,1177-083X,False,False
972c0ed1fa4946cda3cd8291d5521f7e,Lebenswelt: Aesthetics and Philosophy of Experience,2240-9599,False,False
978d40f9ac71416294bcff38cb64e42b,European Journal of Chemistry,"2153-2257, 2153-2249",False,False
979624282a1347888a99366261bfdd7f,Revista Intercontinental de Psicología y Educación,0187-7690,False,False
979824a55e4c42ca8960c5ad61d48842,Annals of General Hospital Psychiatry,1475-2832,False,False
97a33e3a529e45b9a774ee4241e963ce,Meteorology and Atmospheric Physics,"1436-5065, 0177-7971",False,False
97a6903ff0e4428bb1c6b623badad595,American Journal of Plant Sciences ,"2158-2750, 2158-2742",False,False
97fc360fc863400eb0b96ef5c953aff8,Ethiopian Journal of Health Development,1021-6790,False,False
97fed7583e854effb522b61143fd0a4c,Open Ethics Journal,1874-7612,False,False
980404d1d826490b93bf4385c88776c9,Product : Management & Development,1676-4056,False,False
98126160a6954826a427ab290b2195d3,Journal of Carbohydrate Chemistry,"0732-8303, 1532-2327",False,False
982a45e66dbc47efac29a0e0515c36ee,Biology of Exercise,1791-325X,False,False
984e389c8d8f4ee98edd228fd4d58ba2,Philosophy and Public Issues,"1591-0660, 2240-7987",False,False
98b8a16ca4b14a92845239aa125490b6,International Journal of Scientific Study,"2321-6379, 2321-595X",False,False
98bb37491cc347c9af04c9845f38a7a7,"Natural resources research (New York, N.Y.) ","1573-8981, 1520-7439",False,False
98ce2cc8dde5465b96f1f0f260a74446,Acta Botánica Mexicana,0187-7151,False,False
9912953a25b14a879f35b696db090646,International Real Estate Review,1029-6131,False,False
991eac3705804152b9e267e645f0012d,Computer Science & Information Technology,2231-5403,False,False
992c6399dad7426b89660134b07b3a62,Teaching Exceptional Children Plus...,1553-9318,False,False
992cb0d0e75e482187a66a02080ff710,Erciyes Medical Journal,1300-199X,False,False
99341859beb94136863562cc95acbdd9,International Journal of Database Management Systems ,"0975-5985, 0975-5705",False,False
996dd2d79ce248dbb05d6fd055c18d7b,Sustainable Construction & Design,2032-7471,False,False
9993ad279cea48d18b472c8ac41b5530,Journal of Conflictology,2013-8857,False,False
99b8331a543e472693fc6177a2df7ed3,Studia Universitatis Petru Maior : Historia,1582-8433,False,False
99c63149605e491b9396b26a15b37ef8,Revista de Investigación en Psicología,"1560-909X, 1609-7475",False,False
99d916cefb344b49ab0f3a3f6641295e,LEARNing Landscapes,1913-5688,False,False
99edd27cb71143adbdfe5f4531881d63,Open Bone Journal,1876-5254,False,False
9a06873c21f5492ca17769dcdb2ab28c,Clinical research and regulatory affairs,"1060-1333, 1532-2521",False,False
9a2bb928df374584bb2877fde59c2d8c,Journal of Biometrics & Biostatistics,2155-6180,False,False
9a2f9b8483324a72af24d2953f536e3d,Dynamic Medicine,1476-5918,False,False
9a46363bf7934b2d808ae698e299669f,Journal of Reproduction and Infertility,"2251-676X, 2228-5482",False,False
9a760cff4fbb4791b63b53bd2d0004bd,European Academic Research,2286-4822,False,False
9a786cf38547417fb8bcdb9124133954,Revista Científica UDO Agrícola,1317-9152,False,False
9abd589610b4407086ebf16b03376ada,Revista Fitotecnia Mexicana,0187-7380,False,False
9ae51d979c9d4ac5b21ab370d2261f92,International Journal of Dental Clinics,0975-8437,False,False
9b04803e2acc4b5b894225410d1429ed,Ophthalmologica : international journal of ophthalmology : journal international d'ophtalmologie : internationale Zeitschrift für Augenheilkunde,0030-3755,False,False
9b0a47f4488e454d833073a9ecb02e57,Naturwissenschaften,"0028-1042, 1432-1904",False,False
9b54c08e2f36412b9486b114a7ae92d9,Social Sciences Directory,2049-6869,False,False
9bc6d2751c32402abf60d187f50b07fd,Mintage Journal of Pharmaceutical and Medical Sciences ,2320-3315,False,False
9bdcfc1dd0304efa8473ac38bafb2008,International Journal of English Linguistics,"1923-869X, 1923-8703",False,False
9c082bf320ba43aba7a1b44a73faaac8,"European Journal of Tourism, Hospitality and Recreation",1647-9254,False,False
9c1e78884b09451ebd6072071b3298c4,Acta ethnographica Hungarica : an international journal of ethnography,"1216-9803, 1588-2586",False,False
9c3fc2d66b9b435a80a279af6885fc3c,Iranian Journal of Neurology,2008-384X,False,False
9c46b1da18644aceaa04e99ec120dcc1,Neurological Sciences,"1590-1874, 1590-3478",False,False
9cad5cc7a0164b23a886133e3b301e98,Nagoya Journal of Medical Science,"0027-7622, 2186-3326",False,False
9cc8c418dd1a4a329262ceff0145387c,Progress in Applied Mathematics,"1925-251X, 1925-2528",False,False
9d61c9d20a4f420aa9fb84232d959115,Child Development Perspectives,"1750-6806, 1750-8592",False,False
9d90524fc2c743dfbd096fa88bb43bf7,Advanced Synthesis & Catalysis,1615-4150,False,False
9dd6de24b3834613bdf792f9177e8ebc,Ukrainian Mathematical Journal,"1573-9376, 0041-5995",False,False
9dd77134013f4bd6b04c7540266716bf,International Journal of Energy and Environment ,"2076-2909, 2076-2895",False,False
9dfd1e36882641a989035797acd11e6a,Jurnal Psikologi,1907-7483,False,False
9e169bc01b354722bbc83e85fd1ba8dd,Entomologische Abhandlungen,0373-8981,False,False
9e695303227b4b248abc4a1d60ddf8b2,Rocznik Polskiego Towarzystwa Dendrologicznego ,2080-4164,False,False
9eb410b5f18548c683a3d3a8b6467503,Physical Chemistry Research,2322-5521,False,False
9ec40ac198a848ffae47488495fe0186,Developmental medicine and child neurology.,0012-1622,False,False
9fbc7383d97d49f2ba8b8024e198a568,Bioquímica y Patología Clínica,1515-6761,False,False
9fd5978cca104e5d9b4e558d5249e0c1,Orinoquia,"0121-3709, 2011-2629",False,False
a013674af612447eb1192ff3a2f2f3a0,Cuadernos del Instituto Antonio de Nebrija de Estudios sobre la Universidad,"1988-8503, 1139-6628",False,False
a026b184893240e09bb1a5129eb92234,Cloning and Stem Cells,"1557-7457, 1536-2302",False,False
a04019d4f432470f98a3535e6052a7bc,Southern Rural Sociology,1940-4662,False,False
a07efb4184ff44db8a7827b579521053,Smart Grid and Renewable Energy,"2151-4844, 2151-481X",False,False
a0ee454c4d2c406aa14cade10ac1afb7,North Carolina Medical Journal,0029-2559,False,False
a11023834aa64f6b9ef419a226c7b371,Diálogo de la Lengua,1989-1334,False,False
a1897d3d621f496196d7edfb3ab9a326,African Journal of Health Sciences,1022-9272,False,False
a1961795940d4fab8909f90c705bb1b2,International Journal of Advanced Research in Computer Engineering & Technology (IJARCET),2278-1323,False,False
a1d452cc9e96456d9a131deabf7887ec,Revista de Otorrinolaringología y Cirugía de Cabeza y Cuello,"0716-4084, 0718-4816",False,False
a1e6d1e0c3a3424da88ac9794496addd,Central European Journal of Biology,"1895-104X, 1644-3632",False,False
a2552ffdc0cb401e88b9cd47e639fec0,Academia Journal of Medicinal Plants ,2315-7720,False,False
a27ddf2c5e894998b6f6fed4f8176cee,Matemáticas : Enseñanza Universitaria,"0120-6788, 1900-043X",False,False
a298467f66354643ad4f6ab8a68fe486,International Journal of Multicultural Societies,1817-4574,False,False
a29fc28256fb4931815d3a5f80ece9d6,Pathos: Trimestrale di Algologia,1593-2354,False,False
a2b51f29fc8a43a5a382c436690bfb96,Current Trends in Biotechnology and Chemical Research,2249-4073,False,False
a2b6d1c902894874957b01f05e078544,Integrating Materials and Manufacturing Innovation,2193-9772,False,False
a2b833254f7c424eac8ea243a246de93,Journal of History and Social Sciences,2229-5798,False,False
a2c014f7cb7f4a20beeb54cc2c4d8cc0,Anagnórisis : Revista de Investigación Teatral,2013-6986,False,False
a2c7176524e542da99f32285b181d703,Journal of Marital and Family Therapy,"1752-0606, 0914-472X",False,False
a2cfe874e00b4a868d0f1ba9641b29df,Review of Economics and Institutions,2038-1379,False,False
a305f70cd9484d51b8a6c1d0d36076fd,"Realitas : Revista de Ciencias Sociales, Humanas y Artes",XXXX-XXXX,False,False
a342f87dac7547daafd6aa158ae148fc,Biodiversity Science,1005-0094,False,False
a38f1250c7af4879a1c090a3d848e70a,Aphasiology,"0268-7038, 1464-5041",False,False
a3f162d291424848a6b5589c34ccd1d2,Mitigation and Adaptation Strategies for Global Change,"1381-2386, 1573-1596",False,False
a40ffb5a157446ac832d764c5f258083,Evidência : Ciência e Biotecnologia - Interdisciplinar,"1519-5287, 2236-6059",False,False
a446275a362a4cc6852ef3dfddee7066,Theo-Web : Zeitschrift für Religionspädagogik,1863-0502,False,False
a45b0ba0beca4fdfac1a7bd85421bfbd,Intersecciones Educativas,0718-7416,False,False
a47e2354ee8f418ab6a5e3b4ba086578,Alternative Medicine Studies,"2038-9477, 2038-9485",False,False
a4a34aa0fd844cf8b5796fa64957970b,Lucrări Ştiinţifice : Management Agricol,1453-1410,False,False
a4a541401a4b4296aa5a4559b14cf8dc,Malaysian Family Physician,XXXX-XXXX,False,False
a4cf0c4d892644bb95de4e65c53effbd,International Journal of Physiotherapy and Rehabilitation,2041-3807,False,False
a4ee91e29a1a492cb617f86280b863ee,Research in Plant Disease,"2233-9191, 1598-2262",False,False
a50823dcf00b4c58a069c050a2938d21,Historia (Three Rivers),0018-229X,False,False
a596073e693e44968d0e90990aca0c6c,Observatorio Laboral Revista Venezolana,1856-9099,False,False
a5c32e7c055445488138c4ede627c15e,Open Access Medical Statistics,2230-3251,False,False
a5d95b8040d9433a9be50ea323599d17,Evolution,"0014-3820, 1558-5646",False,False
a5f174ced60c4eda966d673579b50322,Sociológica,0187-0173,False,False
a635bd795c0349da957e2481c0f773b1,Open Inorganic Chemistry Journal,1874-0987,False,False
a674ca8cf5da4ddc8a72f8e843d357e4,Archivos de Medicina,1698-9465,False,False
a6ad09349f01478a944c00fd8ab09bca,Emergent Australasian Philosophers,1837-5871,False,False
a6bf9429cfcf49cd8fa981c10a6dead0,Canadian journal of zoology ,"1480-3283, 0008-4301",False,False
a6cfd76d9e7a471da84e07aa45c62a6b,The Poetess Archive Journal,1935-7362,False,False
a6f11c87214c453aa1b8915c688ae9af,Hoechstrichterliche Rechtsprechung im Strafrecht,1865-6277,False,False
a6f45be4c49648ae82429fa94f68a495,"Bulletin : Economics, Organisation and Informatics in Healthcare",1318-2927,False,False
a6f78bcdf33145628dc503881d1f8865,International Journal of Biomedical Sciences,1306-1216,False,False
a72e23c1712146b1a4e30ea120a8ddfd,Cell motility and the cytoskeleton.,"0886-1544, 1097-0169",False,False
a730cd158b974d138991b92e86ea5c4d,Open Biomaterials Journal,1876-5025,False,False
a74b8d9179094aa188e06913bfdff531,International Journal of Shoulder Surgery,0973-6042,False,False
a76ab64becab4c36b5db06170fd5bfdb,Contributions to Zoology,"1875-9866, 1383-4517",False,False
a7906ed726774b44937c3d69067f2e59,Pesquisa & Desenvolvimento em Engenharia de Produção,1679-5830,False,False
a79af84b887649148b8510392fb23c7f,Journal of cutaneous pathology.,"1600-0560, 0303-6987",False,False
a7dc3db5a286488a8e5228640ee753a8,Adult Education and Development,0342-7633,False,False
a7e33efca3fd4d35a0d1132beeb99c4b,Interdisciplinary Bio Central,2005-8543,False,False
a819d390a9744b9eaa7e2480682b713d,International Journal of Network Security,"1816-3548, 1816-353X",False,False
a81be462fc4d4fe69d8cedb44884e595,Electronic Journal of Linear Algebra,1081-3810,False,False
a847d256b14148eeac4f9b849b09ebb8,Mediterranean Journal of Mathematics,"1660-5446, 1660-5454",False,False
a864f330785e4827bf12f092b7ea2a25,Journal of Education and Vocational Research,XXXX-XXXX,False,False
a87f6cb69cb74f1d83422cf4074f7fdd,Rocznik Dendrologiczny,0860-2646,False,False
a8db15bd80dc424ebe0094a740da5f13,Revue Medicale des Grands Lacs,"2304-0149, 2304-0173",False,False
a938e055fcf24835960f76659f22ef31,Signal & Image Processing ,"2229-3922, 0976-710X",False,False
a952b40ae9824d5ea401fce805fbbd97,Hiroshima Mathematical Journal,0018-2079,False,False
a99ecc3fe1a4408585d2a850d91234f7,Global Journal of Traditional Medicine,"2375-4567, 2308-5665",False,False
a9cfed1697014a7390726f84bb17ad79,Trees (Berlin) ,"1432-2285, 0931-1890",False,False
a9d26f16d0254d44a6a3257f660e96fd,British Journal of Environment and Climate Change,2231-4784,False,False
a9f767b59f2e44988d15b183032184e0,Turkish Journal of Medical Sciences,"1300-0144, 1303-6165",False,False
a9fa530c15be452d98a29e288407971d,Scandinavian journal of gastroenterology,"1502-7708, 0036-5521",False,False
aa35f2305069421b97e32f8943100bd2,Health economics.,"1099-1050, 1057-9230",False,False
aa3ecc73e8ec4ef8a12372d6582ac75c,Scientific Papers of Silesian University of Technology. Organization and Management Series,1641-3466,False,False
aa9cfa69e4a6463f8d87c88c4d027810,Revista MAPFRE Medicina,1130-5665,False,False
aacc255c1b6a4abda9f3cd8ce25961a5,"Tecnología, Ciencia, Educación",0186-6036,False,False
aad679bacf0c4770965bd1a86a5fd085,Neurologia Medico-Chirurgica,"0470-8105, 1349-8029",False,False
ab3ab9d3116446f59d9e3a0a82cbe6ea,La Mirada de Telemo,2073-0837,False,False
ab5b14ac0c8f48fbb939e1a69773091f,Journal of Theory and Practice in Education,1304-9496,False,False
ab5f32bfc5d14eafbe1ef2e856a48bbc,Güncel Pediatri,1304-9054,False,False
ab698c91c2be40e8b337f4f3bc251812,Al-Khawarizmi Engineering Journal,1818-1171,False,False
abefe6ebf9cf4f73af6e2ce53cd67ac8,Acta Agriculturae Scandinavica A - Animal Sciences,"0906-4702, 1651-1972",False,False
ac107662979e466da2c36359f7da903e,Ciencia Amazónica (Iquitos),"2222-7431, 2221-5948",False,False
ac3c3e64ba47442b9b8129e20737dcd4,Human Biology Review,2277-4424,False,False
ac6c0ca36f974ba4bba3bb71a450aa3e,International Journal of Life Sciences Biotechnology and Pharma Research,2250-3137,False,False
ac7c519b53ec4e279f8120e847331753,YBL Journal of Built Environment,2064-2520,False,False
ad0fc8123f204c2c8e3001b0c6744683,International Proceedings of Economics Development and Research,2010-4626,False,False
3a381ffc93b44f68990811c04e756d9b,Anil Aggrawal’s Internet Journal of Forensic Medicine and Toxicology,0972-8074,False,False
